name;address;rate;comments;type;lat;lon;errors
Supermercats Consum;Carrer de Sants, 206, 210, 08028 Barcelona;4.1;393;Supermercado;41.375607;2.1290163;
Condis Express Supermercats;Rambla del Brasil, 32, 08028 Barcelona;3.6;17;Supermercado;41.3773801;2.1279486;
mix markit;Añadir sitio web;4.7;3;Supermercado;41.3790386;2.1340781;
La Cantonada Alimentació Fruites I Verdures;C. de Violant d'Hongria Reina d'Aragó, 149, 08014 Barcelona;5.0;1;Supermercado;41.3804245;2.1323616;
La Tienda Del Barri;Añadir sitio web;;;Tienda de ultramarinos;41.3766478;2.1369055;
Superverd;Carrer de Joan Güell, 89, 08028 Barcelona;4.7;7;Frutería;41.3799884;2.1304833;
Celler de Gelida;Carrer del Vallespir, 65, 08014 Barcelona;4.5;218;Tienda de vinos;41.3801239;2.1343322;
Eurosy Sa Internacional;Añadir horario;;;Tienda de ultramarinos;41.3783114;2.1327872;
Peixateria Fité;Carrer de Galileu, 83, 08028 Barcelona;4.5;27;Pescadería;41.3780047;2.13279;
MILAR BRUNET;Carrer de Galileu, 75, 77, 08028 Barcelona;4.2;76;Tienda de electrodomésticos;41.3777975;2.1328944;
Juguetes Tió Sam Galileu;Carrer de Galileu, 106, 08028 Barcelona;4.4;191;Juguetería;41.37899;2.1324863;
FastControl Plagas;Carrer del Vallespir, 30b, 08014 Barcelona;4.3;220;Empresa de fumigación y control de plagas;41.379102;2.1352253;
Carrefour Market;Carrer de Sants, 303, 08028 Barcelona;3.9;1386;Supermercado;41.3754608;2.1261388;
COVIRAN;Añadir horario;5.0;3;Supermercado;41.3773177;2.1173338;
Supermercados Charter;Carretera de Collblanc, 10, 08903 L'Hospitalet de Llobregat, Barcelona;3.8;262;Supermercado;41.3760543;2.1188854;
Suma;Carrer de la Riera Blanca, 54, 08903 Barcelona;3.7;28;Supermercado;41.3738408;2.1217705;
Coaliment 24h;Travessera de les Corts, 26, 08903 Barcelona;2.9;9;Supermercado;41.3766649;2.1173027;
Supermercado Consum Barcelona Av. Madrid, 46;Av. de Madrid, 46, 48, 08028 Barcelona;4.1;322;Supermercado;41.3772643;2.1234888;
Condis Supermercats;Av. de Madrid, 72, 08028 Barcelona;3.3;182;Supermercado;41.3779263;2.124652;
DIA;Carrer de Milà i Fontanals, 82, 08012 Barcelona;3.5;27;Supermercado;41.4027726;2.1518954;
DIA;Carrer de la Conca de Tremp, 57, 59, 08032 Barcelona;4.0;77;Supermercado;41.4028474;2.1256308;
Caprabo;Av. de Madrid, 5, 7, 08028 Barcelona;3.2;43;Supermercado;41.3760726;2.1209024;
Caprabo;Carrer de Sant Frederic, 23, 08028 Barcelona;3.4;87;Supermercado;41.3729508;2.1253739;
Coviran;Carrer del Doctor Martí Julià, 56, 08903 L'Hospitalet de Llobregat, Barcelona;3.6;12;Supermercado;41.3738186;2.1199459;
Carrefour Express;Cantonada, Travessera De Les Corts Catalanes, 50, Carrer de la Riera Blanca, 2, 08903 L'Hospitalet de Llobregat, Barcelona;3.6;232;Supermercado;41.3776463;2.1189866;
Coviran;Carrer de la Riera Blanca, 124, 08903 L'Hospitalet de Llobregat, Barcelona;4.5;8;Supermercado;41.3711243;2.1257508;
Caprabo;Carrer de Sants, 300, 304, 08028 Barcelona;3.5;134;Supermercado;41.3757455;2.1235529;
Suma;Carrer Francesc Layret, 17, 08903 L'Hospitalet de Llobregat, Barcelona;3.3;20;Supermercado;41.3757653;2.1169868;
Condis Supermercats;Carrer de la Riera Blanca, 77-79, 08028 Barcelona;3.8;38;Supermercado;41.3728301;2.1235739;
DIA;Avinguda d'Isabel la Catòlica, 111, 113, 08906 L'Hospitalet de Llobregat, Barcelona;3.8;162;Supermercado;41.3727001;2.1011525;
DIA;Carrer de la Riera Blanca, 53-55, 08034 Barcelona;2.1;17;Supermercado;41.3727389;2.0880203;
Lidl;Rambla de Badal, 151, 08028 Barcelona;3.8;1445;Supermercado de descuentos;41.3741851;2.128415;
Eurocity;Añadir número de teléfono;4.2;213;Supermercado;41.375634;2.1272473;
Rastro Remar;Añadir número de teléfono;4.0;4;Organización sin ánimo de lucro;41.3756689;2.1119264;
Heineken;Añadir número de teléfono;;;Supermercado;41.3727409;2.1249133;
Alimentació Llopart;Añadir horario;4.5;4;Supermercado;41.3735787;2.1243664;
La Sirena;Carrer de Carreras i Candi, 3, 7, 08028 Barcelona;4.0;37;Tienda de congelados;41.3752939;2.1241691;
Productos Gastronómicos Exclusivos;Añadir horario;;;Tienda de ultramarinos;41.3739931;2.1261537;
Pesca Salada i Xarcuteria;Añadir sitio web;5.0;6;Tienda de ultramarinos;41.375772;2.1242503;
CLAREL;Carrer de Sants, 334, 336, 08028 Barcelona;4.3;10;Tienda de belleza y salud;41.3757335;2.1219995;
CLAREL;Rambla de Badal, 157, 159, 08028 Barcelona;2.1;18;Tienda de belleza y salud;41.3746187;2.1281646;
Bona Fruita Busquets - Sants;Añadir sitio web;4.0;33;Frutería;41.3756697;2.125718;
Wolala Sants;Carrer de Sants, 254, 08028 Barcelona;4.5;33;Tienda de artículos para el hogar;41.3756662;2.1259777;
Restaurant Ametller Origen Commons - World Trade Center;World Trade Center, Moll de Barcelona, Local 26, 08039 Barcelona;3.9;92;Restaurante;41.3718204;2.1793873;
Neomarket;Añadir horario;1.0;3;Supermercado;41.3312519;2.1127422;
Mercados De Abastecimientos De Barcelona S A;Añadir horario;;;Supermercado;41.3344989;2.1155359;
海鲜批发市场;Añadir número de teléfono;;;超市;41.3330232;2.1129031;
Fruterías tony;Añadir número de teléfono;;;Supermercado;41.3296104;2.1187997;
Supermercados Charter;POLÍGONO IND. ZONA FRANCA, CARRER 29 DEL BZ, 50-62, 08040 Barcelona;3.7;6;Tienda de alimentación;41.3360965;2.1289958;
Coaliment Granollers S.A.;Añadir horario;4.5;2;Supermercado;41.3307018;2.1107966;
Cultivar Mercabarna Venta;Añadir número de teléfono;4.3;4;Supermercado;41.331934;2.1170323;
banaprim;Añadir número de teléfono;;;Supermercado;41.3307186;2.1197827;
Patatas Naturales S L;Añadir horario;;;Supermercado;41.3312155;2.1138231;
Víctor i Mercé 6001;Añadir número de teléfono;;;Supermercado;41.330983;2.1163894;
Spain France;Añadir número de teléfono;5.0;1;Supermercado;41.3306214;2.1194272;
Marina Bcn Distribucions,sl;Añadir sitio web;2.0;1;Supermercado;41.3279114;2.1192388;
Interfrost S A;Añadir horario;;;Supermercado;41.3306904;2.1128466;
Fruits CMR Almacenes Mercabarna;Añadir sitio web;5.0;7;Supermercado;41.3316234;2.114097;
Ad log;Añadir número de teléfono;;;Supermercado;41.329304;2.1163826;
Siemprecerca s.a;Añadir número de teléfono;;;Tienda de ultramarinos;41.3347072;2.1142228;
Romantics mimos de fruta;Añadir número de teléfono;;;Tienda de ultramarinos;41.327849;2.1163393;
Fumats I Congelats;pavello polivalemt, Mercabarna, Carrer Longitudinal 7, 08040 Barcelona;3.9;15;Tienda de ultramarinos;41.3298974;2.117142;
Frimercat 2;Añadir número de teléfono;;;Tienda de ultramarinos;41.3329588;2.1143387;
Bon Preu;Añadir número de teléfono;5.0;1;Pastelería;41.3307018;2.1107966;
Gm Fuel Stations Zona Franca;Calle 29 de la Zona Franca 50-62, 08040 Barcelona;4.4;111;Gasolinera;41.3361652;2.1288291;
Confortauto Neumáticos Soledad Zona Franca Taller y Estación de servicio;carrer 3 amb carrer 28, 08040 Barcelona;4.5;118;Tienda de neumáticos;41.3369334;2.1264016;
La Sirena;Añadir número de teléfono;4.4;16;Supermercado;41.4069332;2.1728563;
Bsm Super Mercat;Añadir número de teléfono;;;Supermercado;41.4063943;2.1737921;
Son Para Vos;Añadir sitio web;4.7;3;Supermercado;41.4065104;2.1752152;
Supermercat;Carrer de Padilla, 276, 08025 Barcelona;4.0;1;Tienda de ultramarinos;41.4065144;2.1752152;
Mercat Fresh Padilla;Añadir número de teléfono;5.0;1;Tienda de ultramarinos;41.4065123;2.1748499;
Tot Ibèrics;Añadir sitio web;4.7;46;Tienda de ultramarinos;41.405874;2.1760715;
CLAREL;Carrer de Padilla, 254, 08013 Barcelona;4.1;12;Tienda de belleza y salud;41.4063501;2.1756356;
Moniberic;Añadir número de teléfono;4.2;9;Delicatessen;41.4058779;2.1760614;
Drim;Carrer de Provença, 469, 08025 Barcelona;2.7;18;Juguetería;41.4057335;2.174865;
Fruites Ginesta Blanch S L;Añadir horario;;;Frutería;41.405893;2.1756652;
Miró Electrodomésticos Sagrada Familia;Carrer de Mallorca, 435, 08013 Barcelona;3.6;76;Tienda de electrónica;41.4051751;2.1762306;
Carrefour Market;Passeig de Manuel Girona, 51, 08034 Barcelona;3.9;600;Supermercado;41.3921773;2.124102;
DIA;Carrer de Santa Amèlia, 47, 08034 Barcelona;3.6;24;Supermercado;41.3997072;2.133943;
Condis Supermercats;Carrer de Trias i Giró, 15-19, 08034 Barcelona;3.8;166;Supermercado;41.3864963;2.1112909;
Caprabo;Passeig de Sant Joan Bosco, 45, 47, 08017 Barcelona;3.3;57;Supermercado;41.3943864;2.1252202;
Supermercado Consum Barcelona Travessera de les Corts;Travessera de les Corts, 230, 08028 Barcelona;3.9;184;Supermercado;41.384848;2.1299643;
CondisLife Supermercats;Carrer d'Europa, 18, 08028 Barcelona;4.0;122;Supermercado;41.3869438;2.1274731;
Caprabo;Carrer de Ricardo Villa, 2, 08017 Barcelona;3.2;44;Supermercado;41.3932235;2.1305041;
Super Mercado 24H;Añadir sitio web;;;Supermercado;41.3948816;2.1312191;
Supermercados Charter;Carrer de Santa Amèlia, 31, 08034 Barcelona;4.3;60;Supermercado;41.3940027;2.1213623;
Condis Shop;Av. d'Esplugues, 103, 08034 Barcelona;3.9;21;Supermercado;41.392893;2.1094223;
Caprabo;Avinguda Diagonal, 545, 08029 Barcelona;3.9;507;Supermercado;41.3892213;2.1316696;
Caprabo;Passeig de Claudi Güell, 9, 08034 Barcelona;3.7;21;Supermercado;41.391268;2.1190842;
Carrefour Express;Carrer dels Caponata, 10, 12, 08034 Barcelona;4.2;62;Supermercado;41.3957972;2.1196168;
Supermercado Fruta I Verdura;Añadir sitio web;2.3;6;Supermercado;41.3959462;2.1270088;
Veritas;Travessera de les Corts, 271, 08011 Barcelona;3.9;134;Supermercado;41.3860412;2.1312117;
Spar;Travessera de les Corts, 311, 08029 Barcelona;3.9;15;Supermercado;41.3878388;2.1344611;
Condis Express Supermercats;Calle, Gran Via de Carles III, 47-49, 08028 Barcelona;3.3;98;Supermercado;41.3825977;2.1255298;
Supermercado Consum Barcelona Lluçà;Carrer de Lluçà, 19, 08028 Barcelona;4.0;243;Supermercado;41.3826835;2.1282208;
Supercor Exprés;Carrer del Capità Arenas, 25, 08034 Barcelona;3.9;126;Supermercado;41.3909492;2.1234789;
Supermercado El Corte Inglés Diagonal;08028 Barcelona;4.1;82;Supermercado;41.390969;2.1169128;
Condis Supermercats;i Bosch, Carrer de Dolors Masferrer, 22, 08028 Barcelona;3.7;18;Supermercado;41.3852959;2.1262498;
Condis Express Supermercats;Carrer del Dr. Ferran, 43, 08034 Barcelona;3.2;5;Supermercado;41.3902005;2.121816;
Supermercados Champion S A;Añadir sitio web;;;Supermercado;41.3917875;2.124099;
Super B;Añadir sitio web;4.0;4;Supermercado;41.385579;2.1240778;
Fruta Fresca;Añadir número de teléfono;4.0;2;Supermercado;41.3898756;2.1184896;
L’Ecològic;Añadir sitio web;5.0;1;Supermercado;41.3900708;2.1212704;
Charcutería Activa S.L.;Añadir horario;;;Tienda de ultramarinos;41.3919177;2.1245872;
El Corte Inglés Diagonal;Avinguda Diagonal, 617, 08028 Barcelona;4.1;17149;Grandes almacenes;41.3878509;2.1257733;
Lindt;Avinguda Diagonal, 617, 08028 Barcelona;4.2;125;Tienda de productos de chocolate;41.387805;2.1258503;
Coaliment;Añadir número de teléfono;4.2;6;Comercio;41.3903449;2.1221804;
TERREAZUR - GROUPE POMONA;Carrer de Manila, 54, 08034 Barcelona;5.0;1;Proveedor mayorista de alimentos;41.390018;2.1247873;
El Corte Inglés Diagonal;Avinguda Diagonal, 617, 08028 Barcelona;4.1;17149;Grandes almacenes;41.390026;2.1247873;
Barça Store Camp Nou;C. d'Arístides Maillol, s/n, 08028 Barcelona;4.5;2698;Tienda de deportes;41.3802312;2.1186355;
Churrería - La Xurre;C. d'Arístides Maillol, 2, 08028 Barcelona;4.7;15;Churrería;41.3786422;2.119614;
Farmàcia Meresman Horisberger;Añadir sitio web;5.0;8;Farmacia;41.3789422;2.1114468;
Farmàcia Camp Nou Llic. Ana Salcedo Pujantell;Añadir sitio web;5.0;7;Farmacia;41.3784574;2.1177807;
Palau Blaugrana;Av. de Joan XXIII, s/n, 08028 Barcelona;4.5;3600;Polideportivo;41.3800555;2.1179432;
Fairmont Barcelona Rey Juan Carlos I;Cargadores de vehículos eléctricos;4.5;2775;;41.3812751;2.1064984;
CaixaBank;Av, C. d'Arístides Maillol, S-N, 08028 Barcelona;3.3;3;Banco;41.3787774;2.1187399;
Caprabo;Reina Elsenda, 9, 11, 08034 Barcelona;2.8;136;Supermercado;41.3992413;2.117748;
Condis Supermercats;Carrer de Bonaplata, 54, 08034 Barcelona;3.5;70;Supermercado;41.3958957;2.122287;
Caprabo;Passatge de Senillosa, 8, 10, 08034 Barcelona;3.3;247;Supermercado;41.3953285;2.1221435;
Veritas;Passatge de Senillosa, 3, 08034 Barcelona;3.8;63;Supermercado;41.3956007;2.1228403;
Superservis;Carrer Major de Sarrià, 85, 08017 Barcelona;3.9;30;Supermercado;41.3990725;2.1198696;
Veritas;Gran Via de Carles III, 55, 08028 Barcelona;4.0;90;Supermercado;41.3833225;2.1250115;
Bonpreu;Gran Via de Carles III, 59, 63, 08028 Barcelona;4.5;429;Supermercado;41.3833582;2.1252841;
bonÀrea;Carrer del Pedró de la Creu, 39, 08034 Barcelona;4.1;169;Supermercado;41.3973329;2.1195317;
Aldi;Passeig de Sant Joan Bosco, 45, 08017 Barcelona;4.2;217;Supermercado de descuentos;41.3943664;2.1252645;
coaliment supermercado;Añadir sitio web;;;Supermercado;41.3927811;2.1232985;
Supermercado Badulaque;Añadir sitio web;3.5;25;Tienda de alimentación;41.3874273;2.1116374;
Asturias Supermercados;Añadir sitio web;3.8;73;Supermercado;41.4036151;2.1475335;
DIA;Ronda del General Mitre, 185, 08023 Barcelona;3.4;69;Supermercado;41.4049269;2.1393739;
Supermercado Consum Barcelona Vallcarca;Avinguda de Vallcarca, 34, 08023 Barcelona;4.0;305;Supermercado;41.4091256;2.1463037;
Caprabo;Carrer d'Escipió, 22, 08023 Barcelona;4.0;181;Supermercado;41.4072262;2.1430891;
Caprabo;Ronda del General Mitre, 154, 08006 Barcelona;3.8;64;Supermercado;41.4038215;2.1376187;
Condis Express Supermercats;Avinguda de Vallcarca, 40, 08023 Barcelona;3.6;91;Supermercado;41.4094255;2.1459857;
Caprabo;Avinguda de la Riera de Cassoles, 37, 08012 Barcelona;3.5;38;Supermercado;41.4043695;2.1479708;
Jespac;Avinguda de la República Argentina, 179, 08023 Barcelona;4.3;99;Supermercado;41.4115031;2.1400348;
SUPER STORE (Proxim Balmes);Añadir sitio web;3.6;7;Supermercado;41.4037991;2.1398848;
DIA;Avinguda de la República Argentina, 31, 08023 Barcelona;3.9;112;Supermercado;41.4082603;2.1450729;
Caprabo;Carrer de Moragas, 15, 08022 Barcelona;3.7;121;Supermercado;41.408119;2.1344613;
Supercor Exprés;Carrer de Balmes, 418, 08022 Barcelona;3.8;96;Supermercado;41.4069691;2.1366048;
Caprabo;Avinguda de la República Argentina, 30, 32, 08023 Barcelona;3.2;103;Supermercado;41.4086228;2.1450981;
Condis Express Supermercats;Carrer de Balmes, 466, 08022 Barcelona;3.5;23;Supermercado;41.409934;2.1354413;
SUPERMERCAT;Añadir número de teléfono;4.0;3;Supermercado;41.4099538;2.1288752;
Supermercats Rapid;Añadir número de teléfono;2.8;5;Tienda de ultramarinos;41.4042815;2.1477069;
Jespac;Carrer d'Arimon, 11, 08022 Barcelona;4.2;100;Supermercado;41.4045177;2.134959;
Condis Supermercats;Carrer Mare de Déu del Carmel, 18, 08022 Barcelona;2.9;13;Supermercado;41.4111021;2.1374988;
Superservis;Carrer de Vallirana, 21, 08006 Barcelona;4.0;110;Supermercado;41.4034556;2.1464055;
SUPERMARKET VERONICA;Añadir número de teléfono;3.5;4;Supermercado;41.4070602;2.1468644;
Proxim;Añadir número de teléfono;3.0;1;Supermercado de descuentos;41.4054043;2.1425212;
Supermercado América;Carrer de l'Amistat, 28, 08005 Barcelona;5.0;2;Supermercado;41.4054674;2.1096906;
TAHIR JAVED;Añadir número de teléfono;;;Supermercado;41.4093783;2.1436348;
Eurostar;Añadir número de teléfono;5.0;2;Supermercado;41.4093981;2.1370687;
Carnisseria Montserrat;Avinguda de la República Argentina, 28, 08023 Barcelona;4.6;32;Carnicería;41.4084679;2.1452252;
Superverd;Avinguda de la República Argentina, 59, 61, 08023 Barcelona;4.1;37;Frutería;41.4094309;2.1442179;
Suma Supermercats;Carrer de Granados, 125, 08017 Barcelona;3.3;23;Supermercado;41.4063781;2.1141656;
Condis Express Supermercats;Calle, Via Augusta, 290, 08017 Barcelona;3.2;71;Supermercado;41.3979755;2.1273317;
Condis el Teu Super;PI De la, Pg. de la Bonanova, 57, 08017 Barcelona;3.9;41;Supermercado;41.4036083;2.1263031;
Fruites i Verdures Grup Dylan;Añadir horario;4.0;7;Supermercado;41.4029608;2.1249167;
Super Mercat;Añadir número de teléfono;;;Supermercado;41.3947402;2.1276754;
Organic Market Sarrià;Carrer del Pedró de la Creu, 24, 08034 Barcelona;4.0;248;Supermercado;41.3978317;2.1201536;
Superestalvi Sarrià;Passeig de la Reina Elisenda de Montcada, 8, 08034 Barcelona;;;Supermercado;41.3998767;2.1184881;
Fernando Casadejust Roig;Añadir horario;;;Tienda de ultramarinos;41.3995547;2.1196337;
Forn de pa Sarrià;Añadir sitio web;4.4;41;Panadería;41.3992502;2.1198858;
Rocío Discount;Añadir sitio web;4.3;7;Supermercado;41.3993037;2.1212415;
Supermercat Mestres;Añadir número de teléfono;;;Tienda de ultramarinos;41.3990615;2.119902;
Ametller Origen;Pg. de la Bonanova, nº 96, 08017 Barcelona;4.9;8;Tienda de alimentación;41.4012226;2.1212864;
KCH Supermarket;Passeig de la Reina Elisenda de Montcada, 7, 08034 Barcelona;;;Tienda de ultramarinos;41.3994441;2.1181506;
Rocío Discount;Añadir horario;4.2;6;Tienda de ultramarinos;41.4005394;2.1187263;
Escofet Oliver;Carrer Major de Sarrià, 89, 08017 Barcelona;3.7;18;Carnicería;41.3991707;2.1197557;
General Store;Añadir horario;;;Tienda de delicatessen;41.3988841;2.1206856;
Mercat de Sarrià;Passeig de la Reina Elisenda de Montcada, 8, 08034 Barcelona;4.1;456;Mercado de alimentos frescos;41.399795;2.1178424;
ProductoGastronomico;Carrer Major de Sarrià, 131, 08017 Barcelona;;;Tienda de delicatessen;41.4014993;2.1176364;
PicnicBCN;Carrer Major de Sarrià, 131, 08017 Barcelona;5.0;11;Tienda de delicatessen;41.4014993;2.1176364;
freefood;Carrer de Salvador Mundí, 2, 08017 Barcelona;4.9;17;Tienda de alimentos orgánicos;41.3991138;2.1201929;
Bokiva;Añadir sitio web;4.3;26;Yogurtería;41.3995158;2.117886;
Cookiteca Sarrià;Carrer Major de Sarrià, 74, 08017 Barcelona;4.4;14;Tienda de artículos de cocina;41.3983889;2.1201464;
Supermercado Consum Barcelona República Argentina;Avinguda de la República Argentina, 267, 08023 Barcelona;4.2;307;Supermercado;41.4132568;2.1365225;
Caprabo;Carrer de Bigai, 6, 08022 Barcelona;3.5;98;Supermercado;41.4049618;2.1307351;
Coaliment;Añadir número de teléfono;3.7;10;Supermercado;41.4037469;2.1313095;
DIA;Carrer de Craywinckel, 20, 08022 Barcelona;3.5;48;Supermercado;41.4118438;2.1366991;
CondisLife el Teu Super;Avinguda de la República Argentina, 257, 08023 Barcelona;4.0;283;Supermercado;41.4128105;2.1368185;
DIA;Carrer de Mandri, 33-35, 08022 Barcelona;3.9;14;Supermercado;41.4034984;2.1313741;
Carrefour Express CEPSA;Ronda del General Mitre, 128, 08021 Barcelona;3.8;67;Supermercado;41.4024818;2.1357175;
Bonpreu;Avinguda de la República Argentina, 238, 08023 Barcelona;4.1;584;Supermercado;41.4127218;2.1378995;
Caprabo;Carrer de Muntaner, 470, 474, 08021 Barcelona;3.0;68;Supermercado;41.4023876;2.1366276;
Veritas;Carrer de Mandri, 15, 08022 Barcelona;4.3;35;Supermercado;41.4022927;2.1325038;
bonÀrea;Carrer de Bigai, 4, 08022 Barcelona;4.1;98;Supermercado;41.404814;2.1306813;
Mercadona;Carrer de Sant Gervasi de Cassoles, 103, 08022 Barcelona;4.0;1691;Supermercado;41.406554;2.1323524;
Supermercados Sorli Sant Gervasi;Passeig de Sant Gervasi, 6-8, 08022 Barcelona;4.0;40;Supermercado;41.4073642;2.1320958;
Jespac;Carrer de Rosa Sabater, 1, 08022 Barcelona;4.6;68;Supermercado;41.4077032;2.1348235;
Superficies de Alimentación S.A.;Añadir horario;;;Supermercado;41.4073642;2.1320958;
Rosa Estrella Gourmet;Passeig de Sant Gervasi, 51, 08022 Barcelona;4.2;97;Supermercado;41.4104423;2.1351891;
Plusfresc Teodora Lamadrid;Carrer de Teodora Lamadrid, 21, 08022 Barcelona;4.4;116;Comercio;41.4063898;2.1350015;
Dani Super Mercat;Añadir número de teléfono;;;Tienda de ultramarinos;41.4085404;2.1322499;
Colmado;Añadir horario;3.7;9;Tienda de ultramarinos;41.4085602;2.1256838;
Pons, María;Añadir número de teléfono;4.0;1;Tienda de ultramarinos;41.40656;2.1227429;
Plaça de la Bonanova, 5;C44M+JP Barcelona;;;;41.4065731;2.1320895;
Sushifresh;Ronda del General Mitre, 169, local 1, 08022 Barcelona;4.5;972;Restaurante de sushi;41.4042072;2.104868;
Daniel Omar Bottini;Añadir sitio web;;;Tienda de ultramarinos;41.4048279;2.1472621;
CLAREL;Carrer de Teodora Lamadrid, 18, 08022 Barcelona;5.0;1;Tienda de belleza y salud;41.4065399;2.1350826;
Fruites Diaz;Añadir número de teléfono;5.0;2;Frutería;41.406581;2.1321047;
El Rebost de la Bonanova;Carrer de Muntaner, 560, 08022 Barcelona;4.0;2;Tienda de delicatessen;41.4058593;2.1323313;
Pastas Artesanas Elio Costanzo;Añadir sitio web;4.6;5;Tienda de pasta;41.408053;2.1325803;
Rosa Estrella Tasty House;Passeig de Sant Gervasi, 51, 53, 08022 Barcelona;5.0;5;Tienda de delicatessen;41.4104253;2.1351189;
Simonetta - Recetas de pasta fresca;Añadir sitio web;5.0;1;Tienda de pasta;41.408053;2.1325807;
KCH;Añadir horario;5.0;1;Frutería;41.406338;2.1320371;
DIA;Carrer de Laforja, 12-14, 08006 Barcelona;3.3;28;Supermercado;41.3997072;2.1393086;
Caprabo;Travessera de Gràcia, 72, 08006 Barcelona;3.8;126;Supermercado;41.3970892;2.1491261;
Caprabo;Carrer de Santaló, 13, 08021 Barcelona;4.4;9;Supermercado;41.394885;2.1444286;
Condis Express Supermercats;Avinguda Príncep d'Astúries, 4, 08012 Barcelona;3.8;35;Supermercado;41.4017159;2.1489602;
Caprabo;Carrer De Descartes, 26, 28, 08021 Barcelona;3.1;65;Supermercado;41.3990695;2.1389661;
Caprabo;Carrer de Calvet, 41, 45, 08021 Barcelona;3.4;80;Supermercado;41.395527;2.1399529;
Condis Express Supermercats;Carrer de Copèrnic, 47-49, 08006 Barcelona;3.3;46;Supermercado;41.400801;2.1378831;
Caprabo;C/ dels Madrazo, 100, 08021 Barcelona;3.7;81;Supermercado;41.3972856;2.1424906;
Mercadona;Carrer d'Aribau, 240, 08006 Barcelona;4.1;2393;Supermercado;41.3957192;2.1478337;
Veritas;Carrer del Mestre Nicolau, 19, 08021 Barcelona;4.4;130;Supermercado;41.3942698;2.1405723;
CondisLife Supermercats;Carrer de Prats de Molló, 2, 08021 Barcelona;4.2;192;Supermercado;41.4012877;2.1346111;
Supercor Exprés;Carrer de Santaló, 147, 08021 Barcelona;3.8;46;Supermercado;41.4002491;2.1376857;
DIA;Carrer de Laforja, 12-14, 08006 Barcelona;3.3;28;Supermercado;41.3980605;2.1507295;
DIA;Carrer de Marià Cubí, 166, 08021 Barcelona;3.7;16;Supermercado;41.395584;2.1428513;
Supermercados Sorli Sant Gervasi;Carrer de Balmes, 264, 08006 Barcelona;3.6;42;Supermercado;41.400572;2.1466342;
Supermercado Consum Barcelona María Cubí;Carrer de Marià Cubí, 70, 08006 Barcelona;4.2;137;Supermercado;41.397846;2.1466003;
Condis el Teu Super;C/ dels Madrazo, 86-88, 08012 Barcelona;3.8;41;Supermercado;41.3981431;2.1438924;
Suma;Carrer d'Aribau, 272, 08006 Barcelona;;;Supermercado;41.3975078;2.1457122;
Supermercat Coaliment;Añadir número de teléfono;2.9;21;Supermercado;41.3947769;2.1454884;
Supermercat;Añadir sitio web;4.0;2;Supermercado;41.3964319;2.1379301;
Spar Supermercado;Añadir número de teléfono;;;Supermercado;41.3899856;2.1354658;
Plusfresc Via Augusta;Via Augusta, 188, 08006 Barcelona;4.5;321;Supermercado;41.3984493;2.139578;
Euro Supermercat;Añadir número de teléfono;4.0;4;Supermercado;41.3961134;2.1445018;
Vilma;Añadir sitio web;4.6;7;Supermercado;41.3988651;2.1441024;
Kibom;Carrer d'Aribau, 308, 08006 Barcelona;4.6;118;Tienda de ultramarinos;41.3990403;2.1439348;
Condis El Teu Super;Añadir número de teléfono;;;Supermercado;41.3963949;2.1398817;
Drogueria Rovira;C/ dels Madrazo, 127, 08021 Barcelona;4.2;27;Supermercado;41.3969202;2.142554;
Ametller Origen;Via Augusta, 168, 08006 Barcelona;4.2;62;Tienda de alimentación;41.3990815;2.1409701;
asad abbas;Añadir horario;;;Tienda de ultramarinos;41.3974251;2.1412132;
La Sirena;Carrer de Laforja, 75, 08021 Barcelona;4.3;43;Tienda de congelados;41.3965528;2.1433883;
BenBen Kosher House;Carrer d'Aribau, 257, 08021 Barcelona;4.3;141;Restaurante kosher;41.3987814;2.1438625;
La Despensa de Laforja;Carrer de Laforja, 80, 08021 Barcelona;4.4;120;Tienda de ultramarinos;41.3974012;2.1446391;
bonÀrea;Carrer de Laforja, 81, 08021 Barcelona;4.3;92;Comercio;41.3960759;2.1426335;
JaponMarket;Carrer de Muntaner, 326, 08021 Barcelona;3.7;67;Comida a domicilio;41.3976168;2.1428832;
CaixaBank Store;Carrer de Santaló, 69, 08021 Barcelona;3.3;7;Banco;41.3973558;2.1413399;
Supermercado Consum Barcelona Via Augusta;Via Augusta, 256, 08017 Barcelona;4.1;345;Supermercado;41.3979689;2.1321169;
Caprabo;Carrer de Sant Màrius, 52, 54, 08022 Barcelona;3.7;157;Supermercado;41.4021825;2.133541;
El Teu súper 24H;Añadir número de teléfono;;;Supermercado;41.394895;2.1312184;
EL TEU SÚPER 24H;Añadir número de teléfono;;;Supermercado;41.3949666;2.1312484;
Cs Establiments De Proximitat S L;Añadir sitio web;3.5;2;Supermercado;41.4012877;2.1346111;
Rocio Discount;Añadir sitio web;4.3;3;Supermercado;41.402037;2.1257141;
Mercè;Añadir horario;3.0;1;Tienda de ultramarinos;41.3999243;2.1290881;
Eusebia Sierra Hurtado;Añadir horario;5.0;2;Tienda de ultramarinos;41.3971055;2.12684;
Natura Fruits Vergòs;Carrer dels Vergós, 6, 08017 Barcelona;4.5;6;Frutería;41.3997995;2.1286835;
CondisLife el Teu Super;Carrer dels Reis Catòlics, 1-3, 08017 Barcelona;3.8;240;Supermercado;41.4137059;2.1018292;
Cooperativa Santa Rosalia;Añadir sitio web;4.7;93;Tienda de ultramarinos;41.4345564;2.089181;
